Price,Rooms,Bathroom,Car,Landsize,BuildingArea,Distance,Type,RegionGroup,segment,Tier
1600000.0,4,6,7,650.0,140.0,17.2,h,Metro,2,S
1600000.0,3,6,7,648.0,140.0,17.2,h,Metro,2,S
1320000.0,4,2,2,790.0,172.0,17.2,h,Metro,2,S
1250000.0,5,2,2,704.0,202.0,14.7,h,Metro,2,S
1050000.0,3,2,2,687.0,124.0,14.7,h,Metro,1,A
940000.0,3,2,3,630.0,140.0,14.7,h,Metro,1,A
457000.0,3,2,2,600.0,140.0,14.7,h,Metro,1,A
490500.0,4,2,2,378.0,200.0,14.7,h,Metro,1,A
630000.0,3,1,2,729.0,140.0,14.7,h,Metro,1,A
545000.0,3,1,2,768.0,132.0,14.7,h,Metro,1,A
547000.0,2,1,1,670.0,127.0,14.7,h,Metro,1,A
760000.0,4,2,2,565.0,140.0,16.5,h,Metro,1,A
755000.0,4,2,2,563.0,180.0,16.5,h,Metro,1,A
975000.0,4,2,2,727.0,140.0,16.7,h,Metro,1,A
1150000.0,4,2,2,698.0,140.0,16.7,h,Metro,1,A
850000.0,4,2,2,672.0,274.0,17.6,h,Metro,2,S
1800000.0,3,1,2,451.0,170.0,6.8,h,Metro,2,S
1050000.0,3,2,2,416.0,140.0,6.8,h,Metro,1,A
1350000.0,3,2,2,386.0,124.0,6.8,h,Metro,2,S
880000.0,4,2,2,680.0,228.0,25.5,h,Metro,1,A
990000.0,5,3,2,510.0,0.0,12.7,h,Metro,1,A
781000.0,3,2,1,420.0,154.0,12.7,h,Metro,1,A
910000.0,3,1,2,440.0,140.0,6.3,h,Metro,1,A
1040000.0,3,1,2,199.0,98.0,6.3,h,Metro,0,B
850000.0,4,2,2,464.0,122.0,6.3,h,Metro,1,A
1700000.0,4,2,2,734.0,140.0,7.5,h,Metro,2,S
860000.0,3,1,1,613.0,140.0,10.4,h,Metro,1,A
807000.0,3,1,2,609.0,140.0,10.4,h,Metro,1,A
1610000.0,2,1,2,158.0,140.0,3.0,h,Metro,0,B
1550000.0,2,2,2,92.0,140.0,3.0,h,Metro,0,B
1060000.0,3,1,3,536.0,140.0,11.0,h,Metro,1,A
541500.0,3,2,1,194.0,128.0,15.5,t,Metro,1,A
820000.0,4,2,5,808.0,140.0,15.5,h,Metro,1,A
1205000.0,4,2,4,833.0,140.0,9.4,h,Metro,2,S
1325000.0,5,3,2,601.0,256.0,4.3,h,Metro,2,S
1690000.0,4,2,2,634.0,140.0,4.3,h,Metro,2,S
1750000.0,3,2,1,446.0,185.0,4.3,h,Metro,2,S
1050000.0,3,2,1,239.0,140.0,4.3,h,Metro,0,B
1825000.0,3,1,2,720.0,140.0,10.2,h,Metro,1,A
881000.0,3,1,2,540.0,140.0,9.5,h,Metro,1,A
1068000.0,4,2,1,604.0,141.0,9.5,h,Metro,2,S
2010000.0,3,1,2,889.0,140.0,7.9,h,Metro,1,A
1930000.0,4,2,4,664.0,140.0,9.7,h,Metro,2,S
1800000.0,4,1,2,665.0,140.0,9.7,h,Metro,1,A
1720000.0,4,2,2,662.0,140.0,9.7,h,Metro,2,S
1950000.0,3,1,1,835.0,120.0,9.7,h,Metro,1,A
2275000.0,4,2,2,835.0,140.0,9.7,h,Metro,2,S
800000.0,4,2,2,791.0,140.0,23.2,h,Metro,1,A
1640000.0,4,2,2,581.0,206.0,13.8,h,Metro,2,S
850000.0,3,2,2,162.0,129.0,13.8,t,Metro,1,A
750000.0,4,2,2,629.0,223.0,34.7,h,Metro,1,A
3300000.0,5,2,2,624.0,140.0,10.5,h,Metro,2,S
950000.0,3,2,2,217.0,0.0,10.3,t,Metro,0,B
3210000.0,6,6,4,847.0,140.0,10.3,h,Metro,2,S
1330000.0,2,2,2,306.0,140.0,10.3,h,Metro,0,B
1360000.0,4,1,2,220.0,140.0,5.2,h,Metro,1,A
1470000.0,4,2,1,464.0,161.0,5.2,h,Metro,2,S
1475000.0,5,4,2,216.0,298.0,4.0,h,Metro,2,S
1895000.0,4,3,2,451.0,220.0,4.0,h,Metro,2,S
1050000.0,3,1,2,424.0,140.0,5.2,h,Metro,0,B
1336500.0,4,1,3,685.0,140.0,5.2,h,Metro,1,A
1225000.0,4,2,3,668.0,170.0,10.8,h,Metro,2,S
820500.0,3,2,2,609.0,132.0,12.1,h,Metro,1,A
855000.0,4,2,2,594.0,140.0,12.1,h,Metro,1,A
1200000.0,3,1,2,654.0,140.0,10.4,h,Metro,1,A
1300000.0,3,1,3,739.0,115.0,10.4,h,Metro,1,A
970000.0,3,2,2,536.0,150.0,14.7,h,Metro,1,A
2230000.0,5,2,3,572.0,215.0,7.7,h,Metro,2,S
1890000.0,4,3,2,342.0,268.0,7.7,t,Metro,2,S
668000.0,3,1,2,595.0,140.0,16.6,h,Metro,1,A
1260000.0,3,2,2,276.0,131.0,10.1,t,Metro,1,A
980000.0,4,1,3,987.0,0.0,31.2,h,Metro,1,A
560000.0,3,2,1,559.0,138.0,34.9,h,Metro,1,A
1150000.0,4,1,1,737.0,101.0,11.7,h,Metro,1,A
501000.0,2,1,1,172.0,140.0,27.0,h,Metro,1,A
1495000.0,5,2,3,557.0,166.0,17.9,h,Metro,2,S
1163000.0,4,1,3,705.0,140.0,16.7,h,Metro,1,A
881000.0,3,1,2,719.0,140.0,17.5,h,Metro,1,A
1600000.0,3,2,1,299.0,140.0,3.6,h,Metro,2,S
1380000.0,4,2,2,402.0,140.0,6.7,h,Metro,2,S
970000.0,3,1,2,391.0,122.0,6.7,h,Metro,0,B
1151000.0,3,1,2,426.0,140.0,6.7,h,Metro,1,A
935000.0,3,1,1,278.0,120.0,6.7,h,Metro,0,B
870000.0,2,1,1,368.0,140.0,6.7,h,Metro,0,B
630000.0,3,2,6,859.0,140.0,33.0,h,Regional,1,A
1460000.0,3,2,1,151.0,120.0,2.0,h,Metro,0,B
600000.0,3,2,2,610.0,131.0,20.6,h,Metro,1,A
468000.0,3,2,1,320.0,112.0,20.6,h,Metro,1,A
616000.0,4,2,2,538.0,179.0,20.6,h,Metro,1,A
583000.0,4,2,2,400.0,144.0,20.6,h,Metro,1,A
580000.0,4,2,2,400.0,140.0,20.6,h,Metro,1,A
470000.0,3,2,1,179.0,130.0,20.6,t,Metro,1,A
585000.0,4,1,2,691.0,140.0,20.6,h,Metro,1,A
660000.0,4,2,2,398.0,140.0,20.6,h,Metro,1,A
615000.0,3,1,3,693.0,144.0,20.6,h,Metro,1,A
995000.0,3,1,1,864.0,140.0,23.0,h,Metro,1,A
452000.0,3,1,1,1038.0,140.0,14.0,h,Metro,1,A
475000.0,3,1,1,588.0,94.0,14.0,h,Metro,1,A
505500.0,3,1,1,614.0,110.0,14.0,h,Metro,1,A
723000.0,4,3,2,650.0,140.0,24.7,h,Metro,1,A
2250000.0,3,2,2,819.0,140.0,7.9,h,Metro,2,S
1105000.0,5,3,2,620.0,140.0,22.2,h,Metro,2,S
1325000.0,4,2,2,634.0,140.0,12.4,h,Metro,2,S
865000.0,3,2,2,392.0,140.0,14.3,h,Metro,1,A
1927000.0,4,2,2,1036.0,140.0,14.3,h,Metro,2,S
905000.0,3,2,2,513.0,117.0,14.3,h,Metro,1,A
1440000.0,5,2,2,704.0,280.0,16.1,h,Metro,2,S
570000.0,4,2,2,511.0,173.0,25.9,h,Regional,1,A
1000000.0,3,2,2,612.0,153.0,27.0,h,Metro,1,A
3200000.0,5,3,2,433.0,138.0,7.2,h,Metro,2,S
1110000.0,3,1,2,572.0,111.0,7.5,h,Metro,1,A
2455000.0,4,2,3,766.0,277.0,7.5,h,Metro,2,S
1275000.0,3,1,1,324.0,140.0,7.5,h,Metro,0,B
1540000.0,4,1,1,889.0,140.0,8.2,h,Metro,1,A
820000.0,3,2,2,337.0,153.0,8.2,h,Metro,1,A
1655000.0,4,2,2,809.0,270.0,7.5,h,Metro,2,S
1225000.0,3,2,2,338.0,140.0,5.7,h,Metro,2,S
710000.0,3,1,2,632.0,140.0,13.1,h,Metro,1,A
645000.0,3,1,4,616.0,95.0,13.1,h,Metro,1,A
910000.0,3,1,3,639.0,140.0,13.1,h,Metro,1,A
830000.0,3,1,1,690.0,140.0,13.1,h,Metro,1,A
542000.0,3,1,1,642.0,123.0,13.1,t,Metro,1,A
725000.0,3,2,3,1059.0,109.0,24.8,h,Metro,1,A
940000.0,4,2,5,900.0,246.0,24.8,h,Metro,1,A
1305000.0,3,2,0,506.0,88.0,2.1,h,Metro,0,B
1370000.0,2,1,2,147.0,140.0,3.6,h,Metro,0,B
1450000.0,2,1,0,186.0,97.0,3.6,h,Metro,0,B
1175000.0,2,1,1,234.0,110.0,3.4,h,Metro,0,B
1420000.0,4,1,4,594.0,134.0,5.1,h,Metro,1,A
975000.0,3,2,2,147.0,140.0,5.1,h,Metro,0,B
700000.0,3,2,2,594.0,3.0,38.0,h,Metro,1,A
595000.0,4,2,2,599.0,137.0,36.9,h,Regional,1,A
737500.0,4,2,2,773.0,140.0,38.0,h,Metro,1,A
682000.0,3,1,4,706.0,140.0,38.0,h,Metro,1,A
590000.0,3,1,1,561.0,140.0,12.9,h,Metro,1,A
650000.0,3,1,4,549.0,114.0,12.9,h,Metro,1,A
2625000.0,5,2,2,718.0,280.0,7.3,h,Metro,2,S
1845000.0,3,2,4,1021.0,135.0,7.3,h,Metro,2,S
2640000.0,4,2,2,706.0,275.0,7.3,h,Metro,2,S
2380000.0,3,1,1,729.0,108.0,16.7,h,Metro,1,A
1150000.0,4,2,4,732.0,140.0,16.7,h,Metro,1,A
2202000.0,5,3,2,745.0,288.0,16.7,h,Metro,2,S
1605000.0,3,2,2,725.0,140.0,16.7,h,Metro,1,A
1600000.0,3,2,2,759.0,140.0,16.7,h,Metro,1,A
1000000.0,3,1,2,800.0,140.0,11.2,h,Metro,1,A
1030000.0,4,2,4,697.0,140.0,11.2,h,Metro,1,A
861960.0,5,2,4,653.0,140.0,11.2,h,Metro,2,S
1171000.0,3,1,2,799.0,140.0,11.2,h,Metro,1,A
611000.0,3,1,1,439.0,140.0,11.2,h,Metro,1,A
512000.0,2,1,2,173.0,140.0,11.2,h,Metro,0,B
750000.0,3,2,2,359.0,153.0,16.1,h,Metro,1,A
905000.0,3,2,2,820.0,140.0,16.1,h,Metro,1,A
715000.0,3,2,2,790.0,193.0,20.4,h,Metro,1,A
2390000.0,3,2,2,604.0,140.0,13.8,h,Metro,2,S
1900000.0,4,2,2,695.0,140.0,13.8,h,Metro,2,S
2610000.0,4,2,3,627.0,140.0,13.8,h,Metro,2,S
2615000.0,4,2,2,417.0,140.0,5.3,h,Metro,2,S
2735000.0,4,1,2,668.0,140.0,6.2,h,Metro,2,S
820000.0,5,3,2,695.0,292.0,21.3,h,Metro,2,S
830000.0,3,2,2,655.0,140.0,21.3,h,Metro,1,A
1540000.0,4,2,5,1051.0,140.0,8.9,h,Metro,2,S
705000.0,3,1,2,560.0,98.0,8.8,h,Metro,1,A
645000.0,4,2,0,408.0,113.0,8.8,h,Metro,0,B
1325000.0,3,2,1,722.0,140.0,16.0,h,Metro,1,A
1200000.0,3,1,2,652.0,140.0,16.0,h,Metro,1,A
680000.0,5,3,2,710.0,273.0,18.0,h,Metro,2,S
693000.0,4,2,2,933.0,217.0,18.4,h,Metro,1,A
660000.0,3,1,2,580.0,140.0,18.4,h,Metro,1,A
605000.0,3,1,0,592.0,140.0,14.0,h,Metro,1,A
730000.0,3,2,1,386.0,140.0,11.7,h,Metro,1,A
855000.0,4,2,6,778.0,169.0,11.7,h,Metro,2,S
939000.0,4,2,1,116.0,140.0,3.4,h,Metro,0,B
1625000.0,3,2,2,342.0,130.0,5.4,h,Metro,2,S
1880000.0,4,1,1,625.0,140.0,7.3,h,Metro,2,S
794000.0,5,2,3,514.0,140.0,12.1,h,Metro,2,S
591000.0,5,1,2,636.0,0.0,16.3,h,Metro,1,A
663500.0,4,1,2,607.0,140.0,16.3,h,Metro,1,A
3500000.0,4,2,4,669.0,140.0,5.9,h,Metro,2,S
2500000.0,4,3,2,308.0,140.0,5.9,h,Metro,2,S
1235000.0,2,1,1,289.0,140.0,8.4,h,Metro,0,B
1200000.0,3,1,3,561.0,140.0,8.4,h,Metro,1,A
1880000.0,4,1,2,667.0,140.0,8.4,h,Metro,2,S
1725000.0,5,2,2,474.0,294.0,4.3,h,Metro,2,S
1460000.0,4,3,2,652.0,288.0,20.0,h,Metro,2,S
2140000.0,3,2,2,650.0,255.0,7.2,h,Metro,2,S
915000.0,5,1,2,967.0,140.0,18.0,h,Metro,1,A
985000.0,4,2,2,870.0,198.0,18.0,h,Metro,1,A
955000.0,5,2,2,1082.0,240.0,18.0,h,Metro,2,S
616000.0,4,2,2,612.0,140.0,28.5,h,Metro,1,A
600000.0,4,2,2,534.0,140.0,19.6,h,Metro,1,A
480200.0,3,2,1,209.0,98.0,19.6,h,Metro,1,A
606000.0,3,2,2,592.0,140.0,19.6,h,Metro,1,A
1731000.0,4,4,2,465.0,99.0,7.5,t,Metro,2,S
1910000.0,4,3,3,506.0,140.0,7.5,h,Metro,2,S
600000.0,3,1,2,589.0,97.0,13.1,h,Metro,1,A
971000.0,3,1,1,589.0,140.0,13.1,h,Metro,1,A
642000.0,4,2,1,685.0,121.0,13.1,h,Metro,1,A
812000.0,2,1,1,742.0,140.0,13.1,h,Metro,1,A
1520000.0,4,2,2,309.0,148.0,3.4,h,Metro,2,S
1400000.0,3,1,1,604.0,140.0,3.4,h,Metro,0,B
647000.0,2,1,3,231.0,140.0,5.1,h,Metro,0,B
1005000.0,2,1,2,191.0,112.0,5.1,h,Metro,0,B
1220000.0,4,2,2,546.0,140.0,15.4,h,Metro,1,A
1253000.0,3,1,1,826.0,140.0,15.4,h,Metro,1,A
1620000.0,6,3,2,586.0,140.0,15.4,h,Metro,2,S
1057500.0,3,1,1,831.0,140.0,15.4,h,Metro,1,A
636000.0,4,2,2,575.0,140.0,38.0,h,Metro,1,A
485000.0,3,1,3,590.0,200.0,36.9,h,Regional,1,A
650000.0,4,2,4,618.0,140.0,12.9,h,Metro,1,A
1900000.0,3,1,1,650.0,140.0,7.3,h,Metro,1,A
1760000.0,4,2,2,776.0,140.0,16.7,h,Metro,2,S
1863000.0,5,2,2,790.0,238.0,16.7,h,Metro,2,S
1270100.0,3,1,2,652.0,140.0,16.7,h,Metro,1,A
1801001.0,2,2,1,691.0,140.0,16.7,h,Metro,1,A
750000.0,3,1,2,615.0,132.0,11.2,h,Metro,1,A
667000.0,3,1,2,615.0,140.0,11.2,h,Metro,1,A
720000.0,3,1,3,380.0,98.0,11.2,h,Metro,1,A
770000.0,3,1,2,590.0,140.0,11.2,h,Metro,1,A
720000.0,3,2,2,781.0,131.0,11.2,t,Metro,1,A
939000.0,5,2,3,775.0,208.0,11.2,h,Metro,2,S
750000.0,3,1,1,676.0,140.0,11.2,h,Metro,1,A
725000.0,3,2,4,664.0,140.0,11.2,h,Metro,1,A
825000.0,2,1,1,696.0,140.0,11.2,h,Metro,1,A
727000.0,3,1,1,298.0,140.0,16.1,h,Metro,1,A
960000.0,3,2,4,1064.0,168.0,16.1,h,Metro,1,A
840000.0,3,1,2,641.0,140.0,11.2,h,Metro,1,A
2000000.0,3,1,2,632.0,140.0,13.8,h,Metro,1,A
1050000.0,3,1,2,573.0,140.0,13.8,h,Metro,1,A
1600000.0,3,2,2,407.0,75.0,6.2,u,Metro,0,B
1450000.0,3,1,3,445.0,103.0,6.2,h,Metro,1,A
971000.0,4,2,2,725.0,140.0,21.3,h,Metro,1,A
1032000.0,4,1,2,797.0,140.0,8.8,h,Metro,1,A
1190000.0,4,2,1,585.0,140.0,8.8,h,Metro,2,S
1268000.0,3,1,2,608.0,140.0,16.0,h,Metro,1,A
685000.0,4,2,2,760.0,140.0,18.0,h,Metro,1,A
542500.0,3,2,2,670.0,140.0,18.4,h,Metro,1,A
441000.0,3,1,1,294.0,112.0,18.4,u,Metro,1,A
2320000.0,3,2,2,562.0,140.0,7.8,h,Metro,2,S
632500.0,3,1,2,533.0,121.0,14.0,h,Metro,1,A
731000.0,3,2,1,652.0,204.0,15.5,h,Metro,1,A
850000.0,3,1,1,130.0,140.0,11.7,h,Metro,0,B
915000.0,2,1,2,170.0,140.0,3.4,h,Metro,0,B
2900000.0,5,2,2,920.0,241.0,5.4,h,Metro,2,S
2015000.0,4,1,2,566.0,140.0,5.4,h,Metro,2,S
1900000.0,3,2,1,491.0,179.0,5.4,h,Metro,2,S
450000.0,3,1,1,229.0,140.0,14.0,h,Metro,0,B
355000.0,3,1,4,650.0,112.0,31.7,h,Regional,1,A
710000.0,4,2,2,616.0,140.0,16.3,h,Metro,1,A
1111000.0,4,1,4,776.0,140.0,6.4,h,Metro,1,A
2610000.0,4,2,2,682.0,244.0,5.9,h,Metro,2,S
845000.0,3,2,2,252.0,140.0,4.3,h,Metro,0,B
545000.0,3,1,0,682.0,98.0,17.4,h,Metro,1,A
385000.0,3,1,1,580.0,96.0,31.7,h,Regional,1,A
451000.0,4,2,2,790.0,166.0,29.8,h,Regional,1,A
425000.0,3,1,4,805.0,155.0,29.8,h,Regional,1,A
476000.0,3,1,2,647.0,140.0,29.8,h,Regional,1,A
484000.0,4,2,2,800.0,140.0,31.7,h,Regional,1,A
413000.0,3,2,2,722.0,140.0,31.7,h,Regional,1,A
1125000.0,4,2,2,700.0,140.0,20.0,h,Metro,1,A
780000.0,2,2,2,390.0,119.0,20.0,h,Metro,1,A
705000.0,4,2,3,491.0,182.0,25.9,h,Metro,1,A
640000.0,4,2,2,576.0,189.0,17.9,h,Metro,1,A
665000.0,3,1,2,375.0,116.0,17.9,h,Metro,1,A
660000.0,3,2,3,689.0,127.0,17.9,h,Metro,1,A
675000.0,4,2,2,608.0,140.0,17.9,h,Metro,1,A
1070000.0,3,1,1,667.0,140.0,17.2,h,Metro,1,A
985000.0,3,1,1,582.0,124.0,17.2,h,Metro,1,A
1050000.0,3,1,2,535.0,140.0,17.2,h,Metro,1,A
3680000.0,3,1,2,1316.0,140.0,10.2,h,Metro,2,S
1310000.0,4,1,2,457.0,140.0,6.2,h,Metro,1,A
1610000.0,3,1,1,521.0,140.0,6.2,h,Metro,0,B
1150000.0,2,1,2,241.0,140.0,6.2,h,Metro,0,B
1780000.0,4,2,2,480.0,194.0,6.2,h,Metro,2,S
740000.0,5,2,2,866.0,140.0,26.5,h,Regional,1,A
801000.0,3,1,2,618.0,140.0,21.5,h,Metro,1,A
1400000.0,3,1,1,737.0,140.0,14.2,h,Metro,1,A
980000.0,4,2,2,800.0,164.0,14.2,h,Metro,1,A
960000.0,3,2,2,737.0,140.0,18.8,h,Metro,1,A
925000.0,3,1,2,738.0,140.0,18.8,h,Metro,1,A
900000.0,3,1,1,341.0,140.0,6.2,h,Metro,0,B
970000.0,3,2,2,254.0,131.0,10.4,t,Metro,1,A
630000.0,3,1,1,535.0,140.0,22.7,h,Metro,1,A
1500000.0,3,2,1,308.0,160.0,5.3,h,Metro,2,S
1701000.0,2,1,2,461.0,140.0,5.3,h,Metro,0,B
1225000.0,2,1,1,205.0,140.0,5.3,h,Metro,0,B
1900000.0,3,2,3,502.0,133.0,5.3,h,Metro,2,S
1295000.0,2,1,1,302.0,100.0,5.3,h,Metro,0,B
989000.0,3,2,1,150.0,118.0,5.3,h,Metro,0,B
2025000.0,4,1,3,678.0,140.0,5.3,h,Metro,2,S
1205000.0,3,1,1,223.0,140.0,5.3,h,Metro,0,B
891000.0,3,1,2,588.0,140.0,11.2,h,Metro,1,A
1160000.0,4,3,2,578.0,232.0,12.3,h,Metro,2,S
1021000.0,4,2,2,568.0,140.0,15.5,h,Metro,1,A
750000.0,3,2,1,658.0,112.0,8.5,h,Metro,1,A
743000.0,3,1,1,259.0,140.0,8.5,h,Metro,0,B
1410000.0,2,2,2,117.0,140.0,3.5,h,Metro,0,B
2925000.0,3,1,1,346.0,140.0,4.6,h,Metro,2,S
3250000.0,3,2,1,261.0,194.0,4.6,h,Metro,2,S
820000.0,3,1,1,549.0,140.0,8.4,h,Metro,1,A
1380000.0,4,2,3,650.0,140.0,8.4,h,Metro,2,S
1045000.0,3,1,2,449.0,140.0,8.4,h,Metro,1,A
1252500.0,2,1,0,169.0,140.0,3.5,h,Metro,0,B
957000.0,2,1,2,533.0,140.0,3.5,h,Metro,0,B
1210000.0,3,1,1,818.0,140.0,12.0,h,Metro,1,A
780000.0,3,1,1,767.0,132.0,12.0,h,Metro,1,A
770000.0,3,1,1,499.0,140.0,12.0,h,Metro,1,A
1324000.0,2,1,2,230.0,140.0,2.4,h,Metro,0,B
951000.0,3,1,2,116.0,98.0,2.4,h,Metro,0,B
1101000.0,2,1,2,96.0,140.0,2.4,h,Metro,0,B
1150000.0,4,2,1,702.0,140.0,19.9,h,Metro,1,A
893500.0,3,2,2,664.0,140.0,19.9,h,Metro,1,A
865000.0,4,2,2,652.0,140.0,19.9,h,Metro,1,A
1001000.0,4,2,2,858.0,140.0,23.5,h,Metro,1,A
531000.0,3,2,1,510.0,140.0,20.6,h,Metro,1,A
591000.0,3,2,2,598.0,140.0,20.6,h,Metro,1,A
1150000.0,2,1,2,100.0,84.0,1.9,h,Metro,0,B
635000.0,4,2,2,449.0,213.0,20.5,h,Metro,1,A
810000.0,5,3,2,832.0,255.0,20.5,h,Metro,2,S
637500.0,4,2,2,500.0,140.0,20.5,h,Metro,1,A
652000.0,4,3,2,326.0,230.0,20.5,h,Metro,2,S
1160000.0,2,1,2,126.0,82.0,2.7,h,Metro,0,B
833000.0,3,1,4,754.0,140.0,22.2,h,Metro,1,A
622000.0,3,1,8,534.0,124.0,14.0,h,Metro,1,A
1300000.0,3,1,2,679.0,140.0,8.2,h,Metro,1,A
1240000.0,2,1,1,697.0,140.0,8.2,h,Metro,0,B
468000.0,3,2,0,711.0,11.0,31.7,h,Metro,1,A
420000.0,4,1,2,732.0,140.0,31.7,h,Metro,1,A
608000.0,4,2,2,652.0,140.0,31.7,h,Metro,1,A
550000.0,4,2,5,713.0,140.0,31.7,h,Metro,1,A
427500.0,3,1,3,663.0,140.0,31.7,h,Metro,1,A
670000.0,3,2,2,650.0,140.0,10.5,h,Metro,1,A
885000.0,3,2,1,612.0,140.0,10.5,h,Metro,1,A
730000.0,2,1,0,531.0,78.0,10.5,h,Metro,0,B
927500.0,3,1,4,474.0,145.0,10.5,h,Metro,1,A
945800.0,4,1,3,585.0,169.0,10.5,h,Metro,1,A
695000.0,3,1,4,538.0,140.0,10.5,h,Metro,1,A
2900000.0,4,2,3,844.0,233.0,10.2,h,Metro,2,S
1170000.0,2,1,2,670.0,140.0,10.2,h,Metro,1,A
575000.0,3,2,2,343.0,140.0,18.4,h,Metro,1,A
1168888.0,4,2,2,785.0,140.0,15.5,h,Metro,1,A
1500000.0,4,2,2,378.0,140.0,15.5,h,Metro,2,S
1300000.0,3,1,1,725.0,120.0,12.4,h,Metro,1,A
1699000.0,4,2,2,730.0,205.0,12.4,h,Metro,2,S
2325000.0,5,4,2,725.0,140.0,12.4,h,Metro,2,S
1130000.0,4,2,1,472.0,140.0,12.4,h,Metro,1,A
1200000.0,4,2,3,715.0,140.0,12.4,h,Metro,2,S
841000.0,4,2,2,660.0,240.0,15.3,h,Metro,2,S
651000.0,3,1,0,534.0,140.0,12.9,h,Metro,1,A
666000.0,3,2,1,582.0,140.0,12.9,h,Metro,1,A
906000.0,4,2,2,779.0,140.0,14.7,h,Metro,1,A
1085000.0,4,3,2,843.0,219.0,14.7,h,Metro,2,S
1261000.0,3,1,4,1093.0,115.0,14.7,h,Metro,1,A
1205000.0,5,2,2,695.0,242.0,14.7,h,Metro,2,S
860000.0,3,2,2,738.0,140.0,21.1,h,Metro,1,A
900000.0,4,3,4,715.0,140.0,14.7,h,Metro,2,S
425000.0,3,1,2,536.0,140.0,14.7,h,Metro,1,A
580000.0,3,2,2,580.0,140.0,14.7,h,Metro,1,A
931000.0,3,1,2,733.0,151.0,14.7,h,Metro,1,A
430000.0,3,1,0,542.0,110.0,14.7,h,Metro,0,B
465000.0,3,1,2,527.0,140.0,14.7,h,Metro,1,A
500000.0,4,2,2,554.0,140.0,14.7,h,Metro,1,A
580000.0,2,1,1,97.0,140.0,6.4,h,Metro,0,B
895000.0,3,1,1,225.0,140.0,6.4,h,Metro,0,B
1378000.0,4,2,6,643.0,140.0,6.4,h,Metro,2,S
1470000.0,3,2,1,166.0,140.0,3.1,h,Metro,0,B
1145000.0,3,1,2,549.0,140.0,6.8,h,Metro,1,A
1375000.0,3,2,2,245.0,136.0,6.8,h,Metro,2,S
1200000.0,2,1,1,278.0,140.0,6.8,h,Metro,0,B
463000.0,4,2,2,385.0,140.0,27.2,h,Metro,1,A
1343000.0,4,2,3,444.0,167.0,6.3,h,Metro,2,S
970000.0,3,1,2,634.0,140.0,10.4,h,Metro,1,A
790000.0,4,2,1,585.0,178.0,10.4,h,Metro,1,A
1025000.0,3,1,1,791.0,140.0,10.4,h,Metro,1,A
1160000.0,4,3,3,689.0,75.0,11.0,u,Metro,2,S
925000.0,3,1,4,836.0,140.0,11.0,h,Metro,1,A
718000.0,3,2,4,560.0,154.0,15.5,h,Metro,1,A
800000.0,5,2,4,530.0,140.0,9.4,h,Metro,2,S
595000.0,2,1,1,603.0,140.0,12.8,h,Metro,1,A
1200000.0,2,1,4,738.0,140.0,10.2,h,Metro,1,A
1183000.0,3,1,2,646.0,140.0,10.2,h,Metro,1,A
1000000.0,3,1,2,556.0,146.0,21.5,h,Metro,1,A
830000.0,3,1,2,535.0,140.0,21.5,h,Metro,1,A
727500.0,3,1,1,641.0,137.0,9.5,h,Metro,1,A
1960000.0,4,2,2,961.0,210.0,9.7,h,Metro,2,S
910000.0,3,3,4,1028.0,175.0,23.2,h,Metro,1,A
862000.0,3,2,2,719.0,168.0,23.2,h,Metro,1,A
822000.0,5,3,6,721.0,185.0,23.2,h,Metro,2,S
652000.0,2,1,1,410.0,75.0,23.2,u,Metro,1,A
1185000.0,3,2,2,383.0,131.0,11.4,t,Metro,1,A
1100000.0,3,1,2,591.0,140.0,13.8,h,Metro,1,A
1420000.0,4,2,4,680.0,140.0,13.8,h,Metro,2,S
490000.0,3,1,1,324.0,140.0,35.2,h,Regional,1,A
960000.0,5,3,2,868.0,235.0,35.2,h,Regional,2,S
1570000.0,5,4,6,870.0,172.0,13.4,h,Metro,2,S
1300000.0,4,2,0,739.0,140.0,13.4,h,Metro,1,A
950000.0,3,2,1,627.0,140.0,13.4,h,Metro,1,A
1050000.0,3,1,4,591.0,140.0,13.4,h,Metro,1,A
629000.0,3,1,1,730.0,100.0,25.0,h,Metro,1,A
850000.0,3,2,2,650.0,140.0,8.6,h,Metro,1,A
825000.0,3,2,2,641.0,154.0,16.1,h,Metro,1,A
2350000.0,3,2,1,688.0,140.0,10.5,h,Metro,2,S
1900000.0,3,2,2,386.0,118.0,10.5,h,Metro,2,S
3100000.0,4,2,2,697.0,53.0,10.3,h,Metro,2,S
1262000.0,2,1,2,440.0,103.0,10.3,h,Metro,0,B
1880000.0,3,1,2,674.0,140.0,10.3,h,Metro,1,A
1011000.0,2,1,1,178.0,75.0,5.2,h,Metro,0,B
1150000.0,3,1,2,408.0,124.0,5.2,h,Metro,0,B
970000.0,2,1,0,241.0,113.0,5.2,h,Metro,0,B
1665000.0,4,3,2,371.0,223.0,5.2,h,Metro,2,S
1255000.0,3,1,2,423.0,140.0,5.2,h,Metro,0,B
1182000.0,3,2,3,669.0,140.0,10.8,h,Metro,1,A
870000.0,4,2,2,564.0,140.0,12.1,h,Metro,1,A
679000.0,3,2,2,617.0,140.0,14.8,h,Metro,1,A
1827000.0,3,2,2,570.0,140.0,7.7,h,Metro,2,S
3825000.0,4,1,2,316.0,140.0,1.6,h,Metro,2,S
1580000.0,3,1,1,253.0,140.0,3.5,h,Metro,0,B
